id,locationId,name,status,addressstreet,addresscity,addressstate,addresszip,addresscountryId,addresscountry,addressregionId,addressregion,gpslatitude,gpslongitude,dateOpened,stallCount,counted,elevationMeters,powerKilowatt,solarCanopy,battery,statusDays,urlDiscuss,hours
3899,,"Bergen - Gullgruven senter, Norway",PERMIT,"Liamyrane 1,",Nyborg,,5132,105,Norway,101,Europe,60.472583,5.332918,,12,true,90,250,false,false,120,true,
1786,augustagabelairsupercharger,"Augusta - Belair Frontage Rd, GA",OPEN,4329 Belair Frontage Rd,Augusta,GA,30909,100,USA,100,North America,33.481657,-82.130253,2018-12-15,10,true,152,150,false,false,0,true,
1464,cnsc8052,"Hangzhou - Sports Park, China",OPEN,"Road No.129 Baishi Rd, Xiacheng District",Hangzhou,Zhejiang,310000,115,China,102,Asia Pacific,30.313698,120.164806,2017-12-24,8,true,11,120,false,false,0,true,
1782,ignacesupercharger,"Ignace, ON",OPEN,304 Main St,Ignace,ON,P0T 1T0,101,Canada,100,North America,49.41631,-91.659937,2019-12-20,6,true,449,250,false,false,0,true,
1845,yanchengjiangsusupercharger,"Yancheng - Bihuali Resort, China",OPEN,601 Xindu Road,Yancheng,Jiangsu,,115,China,102,Asia Pacific,33.33934693,120.16134892,2019-01-23,6,true,2,120,false,false,0,false,
1844,sjblossomhillsupercharger,"San Jose - Blossom Hill Rd, CA",OPEN,1375 Blossom Hill Rd,San Jose,CA,95118,100,USA,100,North America,37.244638,-121.891141,2019-05-17,18,true,68,72,false,false,0,true,
1848,shanghaiautoparksupercharger,"Shanghai - Auto Park, China",OPEN,2855 Huqingping Road,Shanghai,Shanghai,201799,115,China,102,Asia Pacific,31.15246462,121.2264861,2019-01-25,16,true,4,120,false,false,0,false,
1187,ryggesupercharger,"Rygge, Norway",OPEN,"Østre Huggenesvei - behind Circle-K gas station by E6, exit Rygge airport",Rygge,,,105,Norway,101,Europe,59.38753,10.751039,2017-12-20,42,true,46,150,false,false,0,true,
362,ranchocucamongasupercharger,"Rancho Cucamonga, CA",OPEN,12505 North Main St,Rancho Cucamonga,CA,91739,100,USA,100,North America,34.113592,-117.529406,2014-11-20,12,true,381,150,false,false,0,true,
1453,piacenzaitsupercharger,"Piacenza, Italy",OPEN,"MH Hotel Piacenza Fiera, 127 Via Caorsana",Piacenza,,29122,113,Italy,101,Europe,45.039461,9.753871,2017-12-19,8,true,52,150,false,false,0,false,
2808,cnsc8937,"Yuyao - Hemudu Innovation Technology Industrial Park, China",OPEN,"100 meters northwest of the intersection of Chengdong Road and Zhannan Road, Yuyao City",Ningbo,Zhejiang,,115,China,102,Asia Pacific,30.09537926,121.1740316,2021-01-22,6,true,7,120,false,false,0,false,
1784,austintxresearchsupercharger,"Austin - Research Blvd, TX",OPEN,9800 Stonelake Blvd,Austin,TX,78759,100,USA,100,North America,30.389333,-97.73975,2019-08-28,18,true,261,72,false,false,0,true,
1999,moosejawshopsupercharger,"Moose Jaw, SK",OPEN,1251 Main St N,Moose Jaw,SK,S6H 6M3,101,Canada,100,North America,50.405314,-105.533499,2019-12-20,6,true,565,250,false,false,0,true,
1467,yonkerssupercharger,"Yonkers, NY",OPEN,"Ridge Hill, 1 Ridge Hill Blvd",Yonkers,NY,10710,100,USA,100,North America,40.963462,-73.855127,2018-07-02,18,true,86,72,false,false,0,true,
1364,ringdalskogensupercharger,"Ringdalskogen, Norway",OPEN,6 Ringdalskogen,Larvik,,3270,105,Norway,101,Europe,59.112393,10.108783,2017-12-18,16,true,89,150,false,false,0,true,
1460,seoulyongsansupercharger,"Seoul - Yongsan, South Korea",OPEN,"322 Sowolno, Yongsan-gu",Seoul,,,137,South Korea,102,Asia Pacific,37.539341,126.997137,2017-12-22,5,true,104,120,false,false,0,true,
1553,suwonsupercharger,"Suwon, South Korea",OPEN,"Sehwado 134, Gwon Seong-gu",Suwon,Gyeonggi-do,,137,South Korea,102,Asia Pacific,37.264011,126.996636,2018-03-27,6,true,35,120,false,false,0,false,
1334,richmondvasupercharger,"Richmond, VA",OPEN,4401 S Laburnum Ave,Richmond,VA,23231,100,USA,100,North America,37.529855,-77.353819,2017-12-25,20,true,46,120,false,false,0,true,
1295,madisonwisupercharger,"Madison - East Washington Ave, WI",OPEN,3801 E Washington Ave,Madison,WI,53704,100,USA,100,North America,43.119137,-89.319052,2017-12-20,8,true,265,150,false,false,0,true,
1038,rockyviewsupercharger,"Rocky View, AB",OPEN,"CrossIron Mills Outlets Mall, 261055 Crossiron Blvd",Rocky View,AB,T4A 0G3,101,Canada,100,North America,51.20412,-113.989686,2017-03-15,8,true,1085,120,false,false,0,true,
1867,cnsc8249,"Linyi - Pullman Hotel, China",OPEN,"No. 1, Shuhe North Road",Linyi,Shandong,276000,115,China,102,Asia Pacific,35.074847,118.35717,2019-02-14,6,true,63,120,false,false,0,false,
1478,silaosupercharger,"Silao, Mexico",OPEN,"Plaza de la Paz, 105, Guanajuato Puerto Interior",Silao,Guanajuato,36275,131,Mexico,100,North America,21.000631,-101.508116,2018-01-04,6,true,1795,120,false,false,0,true,
1472,kofusupercharger,"Kofu, Japan",OPEN,2 Chome-4-20 Tokugyō,Kōfu,Yamanashi,400-0047,114,Japan,102,Asia Pacific,35.652801,138.547736,2018-01-27,6,true,268,120,false,false,0,true,
1471,skokiesupercharger,"Skokie, IL",OPEN,5507 W Touhy Ave,Skokie,IL,60077,100,USA,100,North America,42.009459,-87.766164,2018-01-30,20,true,189,72,false,false,0,true,
3907,ConcordNHSupercharger,"Concord, NH",OPEN,11 Merchants Way,Concord,NH,03303,100,USA,100,North America,43.289094,-71.579011,2022-02-15,12,true,92,250,false,false,0,true,
332,missoulasupercharger,"Missoula, MT",OPEN,5280 Grant Creek Rd,Missoula,MT,59808,100,USA,100,North America,46.914375,-114.031924,2014-10-29,6,true,1009,150,false,false,0,true,
3908,,"West Los Angeles, CA",PERMIT,11355 W Olympic Blvd,Los Angeles,CA,90064,100,USA,100,North America,34.03818,-118.443301,,16,true,58,250,false,false,116,true,
1309,manchesterctsupercharger,"Manchester, CT",OPEN,1470 Pleasant Valley Rd,Manchester,CT,06042,100,USA,100,North America,41.80455,-72.562267,2017-12-18,16,true,41,150,false,false,0,true,
1437,WoburnMAsupercharger,"Woburn, MA",OPEN,101 Commerce Way,Woburn,MA,01801,100,USA,100,North America,42.518385,-71.137254,2021-10-28,12,true,22,250,false,false,0,true,
1851,wallsupercharger,"Wall, SD",OPEN,407 Main St,Wall,SD,57790,100,USA,100,North America,43.994145,-102.24214,2019-06-05,8,true,859,150,false,false,0,true,
1459,seongnampangyosupercharger,"Seognam - Pangyo, South Korea",OPEN,"319, Pangyo-ro, Bundang-gu",Seongnam - Pangyo,Gyeonggi-do,,137,South Korea,102,Asia Pacific,37.403642,127.109051,2017-12-22,4,true,73,120,false,false,0,true,
1779,mashpeemasupercharger,"Mashpee, MA",OPEN,38 Nathan Ellis Hwy,Mashpee,MA,02649,100,USA,100,North America,41.6175,-70.488528,2019-01-17,10,true,13,120,false,false,0,true,
1274,sormashungarysupercharger,"Sormás, Hungary",OPEN,"M7-es főútvonal, 215-ös kilométerkő, 8881",Sormás,,,126,Hungary,101,Europe,46.460543,16.906756,2017-12-20,12,true,172,250,false,false,0,true,
3910,santiagodecompostelasupercharger,"Santiago de Compostela, Spain",OPEN,"Rúa do País Vasco, 65",Santiago de Compostela,A Coruña,15707,117,Spain,101,Europe,42.91012,-8.493394,2022-03-13,2,true,312,125,false,false,0,true,
1323,bregenzsupercharger,"Bregenz, Austria",OPEN,Weidachstraße 10,Bregenz,,6900,102,Austria,101,Europe,47.488536,9.739797,2017-12-15,20,true,415,138,false,false,0,true,
1411,northbroadwaysupercharger,"Chicago - North Broadway, IL",OPEN,3030 North Broadway,Chicago,IL,60657,100,USA,100,North America,41.937338,-87.644666,2018-01-31,8,true,179,72,false,false,0,true,
1622,montsaintmichelsupercharger,"Mont-Saint-Michel, France",OPEN,Za Le Point du Jour,Saint-Georges-de-Gréhaigne,,35610,110,France,101,Europe,48.568171,-1.543283,2018-05-29,8,true,7,150,false,false,0,false,
3901,PortSevernONsupercharger,"Port Severn, ON",PERMIT,35 Lone Pine Rd,Port Severn,ON,L0K 1S0,101,Canada,100,North America,44.806186,-79.734882,,8,true,181,250,false,false,119,true,
1634,reocinsupercharger,"Reocin, Spain",OPEN,"Autovía del Cantábrico, Km. 234",Cantabria,,,117,Spain,101,Europe,43.355686,-4.094038,2019-06-13,8,true,54,150,false,false,0,true,
1458,hattasupercharger,"Hatta, UAE",OPEN,102 Sharjah kalba Road,Dubai,,,134,United Arab Emirates,102,Asia Pacific,24.819503,56.134411,2017-12-22,4,true,309,125,false,false,0,true,
1462,ciechocineksupercharger,"Ciechocinek, Poland",OPEN,Mikołaja Kopernika 56,Ciechocinek,,87-720,119,Poland,101,Europe,52.874469,18.773758,2018-03-01,4,true,43,150,false,false,0,true,
1474,cnsc8178,"Beijing - Hairun Building, China",OPEN,No.36 Haidian South Road,Beijing,Beijing,100080,115,China,102,Asia Pacific,39.97450776,116.30267578,2018-01-04,50,true,61,120,false,false,0,true,
1473,cnsc8179,"Beijing - Miyun Wanxianghui, China",OPEN,No.178 Binhe Road,Beijing,Beijing,101500,115,China,102,Asia Pacific,40.35460163,116.83471836,2018-01-04,6,true,69,120,false,false,0,true,
1475,cnsc8175,"Jiaxing - Longzhimeng Hotel, China",OPEN,1977 South Zhonghuan Road,Jiaxing,Zhejiang,314001,115,China,102,Asia Pacific,30.74090312,120.74000403,2018-01-04,6,true,6,120,false,false,0,true,
1476,cnsc8177,"Beijing - Xinhuicheng Shopping Center, China",OPEN,"Building 120 Block 1, Wangjing Dongyuan",Beijing,Beijing,100102,115,China,102,Asia Pacific,39.99901402,116.4829843,2018-01-04,10,true,37,120,false,false,0,true,
1477,cnsc8176,"Shanghai - Zhangjiang Greenland Plaza, China",OPEN,788 Jinke Road,Shanghai,Shanghai,201206,115,China,102,Asia Pacific,31.17789349,121.60262051,2018-01-04,6,true,4,120,false,false,0,true,
2809,cnsc8938,"Shanghai - Shangjia Center, China",OPEN,"LG2 on the second floor of Shangjia Center, No. 99 Xianxia Road, Changning District,",Shanghai,Shanghai,,115,China,102,Asia Pacific,31.20541716,121.4070656,2021-01-22,10,true,20,120,false,false,0,false,
2810,cnsc8939,"Suzhou - Wyndham Garden Hotel, China",OPEN,"No. 818, Ganjiang East Road, Gusu District",Suzhou,Jiangsu,,115,China,102,Asia Pacific,31.30754471,120.6257142,2021-01-22,12,true,13,120,false,false,0,false,
2811,cnsc8940,"Hangzhou - Xixi Qinchengli, China",OPEN,"Area B, B2, No. 961, Wenyi West Road, Yuhang District",Hangzhou,Zhejiang,,115,China,102,Asia Pacific,30.28135766,120.029556,2021-01-22,8,true,5,120,false,false,0,false,
1788,manhattanbeachcasupercharger,"Manhattan Beach, CA",OPEN,3200 N Sepulveda Blvd,Manhattan Beach,CA,90266,100,USA,100,North America,33.901472,-118.393833,2018-12-06,12,true,37,72,false,false,0,true,
595,crescentcitysupercharger,"Crescent City, CA",OPEN,1000 Front St,Crescent City,CA,95531,100,USA,100,North America,41.752393,-124.1944,2016-09-08,6,true,4,150,false,false,0,true,
1787,rochesternhsupercharger,"Rochester, NH",OPEN,290 North Main St,Rochester,NH,03867,100,USA,100,North America,43.310917,-70.993265,2019-12-26,8,true,71,150,false,false,0,true,
1863,taichungjmallsupercharger,"Taichung - J Mall, Taiwan",OPEN,台灣大道四段1060巷台中市,台中,台北,,133,Taiwan,102,Asia Pacific,24.183497,120.615073,2019-02-12,8,true,117,120,false,false,0,false,
1758,santanarowsjsupercharger,"San Jose - Santana Row, CA",OPEN,330 Winchester Blvd,San Jose,CA,95128,100,USA,100,North America,37.322234,-121.949226,2019-02-02,26,true,41,72,false,false,0,true,
1022,elpasosupercharger,"El Paso, TX",OPEN,6401 Desert BLVD,El Paso,TX,79932,100,USA,100,North America,31.8839,-106.58379,2017-04-22,8,true,1180,150,false,false,0,true,
533,barnsleyuksupercharger,"Barnsley, UK",OPEN,Church Lane by Tankersley Manor hotel,Barnsley,,S75 3DQ,108,United Kingdom,101,Europe,53.489393,-1.486223,2015-03-04,2,true,176,130,false,false,0,true,
1403,thousandoakssupercharger,"Thousand Oaks - East Thousand Oaks Blvd, CA",OPEN,180 Promenade Way,Thousand Oaks,CA,91362,100,USA,100,North America,34.158291,-118.82363,2018-03-21,24,true,289,150,false,true,0,true,
2066,irvineparkplacesupercharger,"Irvine - Michelson Dr, CA",OPEN,3021 Michelson Dr,Irvine,CA,92612,100,USA,100,North America,33.673394,-117.844666,2019-10-20,12,true,8,72,false,false,0,true,
2130,cnsc8944,"Beijing - Wangjing, Juanshitiandi Building, China",OPEN,北京市北京市朝阳区阜通东大街,Beijing,Beijing,,115,China,102,Asia Pacific,39.982954,116.452092,2020-02-29,20,true,45,150,false,false,0,true,
2003,idahospringscosupercharger,"Idaho Springs, CO",OPEN,1319 Miner St,Idaho Springs,CO,80452,100,USA,100,North America,39.741549,-105.518358,2020-02-06,8,true,2303,250,false,false,0,true,
3902,,"Lamar, CO",PERMIT,173 E Beech St,Lamar,CO,81052,100,USA,100,North America,38.089378,-102.618303,,8,true,1103,250,false,false,119,true,
1480,cambridgeonsupercharger,"Cambridge, ON",OPEN,22 Pinebush Road,Cambridge,ON,N1R8K5,101,Canada,100,North America,43.408904,-80.325432,2018-02-02,16,true,295,150,false,false,0,true,
2081,bassanoalbertasupercharger,"Bassano, AB",OPEN,621 12th St,Bassano,AB,T0J 0B0,101,Canada,100,North America,50.791436,-112.450859,2019-12-20,6,true,800,250,false,false,0,true,
841,montrealquebecsupercharger,"Montreal, QC",OPEN,3131 Boulevard de la Côte-Vertu,Montreal,QC,H4R 1Y8,101,Canada,100,North America,45.500503,-73.707943,2016-07-13,12,true,33,150,false,false,0,true,
1481,tampafloridasupercharger,"Tampa, FL",OPEN,2502 N 50th St,Tampa,FL,33619,100,USA,100,North America,27.965757,-82.402577,2018-02-24,8,true,12,150,false,false,0,true,
1484,phoenixsupercharger,"Phoenix - East Camelback Rd, AZ",OPEN,2502 E Camelback Rd,Phoenix,AZ,85016,100,USA,100,North America,33.511555,-112.026392,2018-03-27,16,true,360,72,true,false,0,true,
1857,bruchsalsupercharger,"Bruchsal, Germany",OPEN,Kammerforststraße 17,Bruchsal,,76646,103,Germany,101,Europe,49.138361,8.562417,2019-02-15,14,true,111,130,false,false,0,true,
2062,morganhillsupercharger,"Morgan Hill, CA",OPEN,1061 Cochrane Rd,Morgan Hill,CA,95037,100,USA,100,North America,37.156827,-121.653693,2019-10-24,14,true,117,72,false,false,0,true,
2006,mottensupercharger,"Motten, Germany",OPEN,Hauptstraße 13,Motten,,97786,103,Germany,101,Europe,50.355562,9.753987,2019-08-02,16,true,360,150,false,false,0,true,
1976,kirchheim,"Kirchheim bei München (SC), Germany",OPEN,Ammerthalstraße 24,Kirchheim bei München,,85551,103,Germany,101,Europe,48.150947,11.74846,2019-05-21,2,true,524,0,false,false,0,true,Mo - Fr 8:00 - 17:00h Service Center opening hours. Availability unknown - might be blocked.
1862,perthshiresupercharger,"Perth, UK",OPEN,Broxden Ave,Perth,Tayside,PH2 0PX,108,United Kingdom,101,Europe,56.386,-3.4792,2019-03-26,12,true,83,150,false,false,0,true,
2076,gutzkowsupercharger,"Gützkow, Germany",OPEN,Am Kleinbahnhof 3,Gützkow,,17506,103,Germany,101,Europe,53.943896,13.396869,2019-08-16,10,true,19,125,false,false,0,true,
2079,freeholdnjsupercharger,"Freehold, NJ",OPEN,909 NJ-33,Freehold,NJ,07728,100,USA,100,North America,40.238319,-74.228021,2020-06-24,8,true,43,250,false,false,0,true,
1879,sanantoniosupercharger,"San Antonio, TX",OPEN,11745 IH-10 West,San Antonio,TX,78230,100,USA,100,North America,29.549585,-98.582722,2019-08-22,10,true,305,122,false,false,0,true,
1967,unlisted,"Zarechye, Russia",OPEN,"Skolkovskoye Shosse, 100 строение 1",Zarechye,Moscow Oblast,143085,130,Russia,101,Europe,55.695015,37.380434,2018-01-26,4,true,159,120,false,false,0,false,
3903,pyeongtaeksupercharger,"Pyeongtaek, South Korea",OPEN,"1409, Cheongwon-ro",Pyeongtaek-si,Gyeonggi-do,,137,South Korea,102,Asia Pacific,37.053481,127.08031,2021-12-15,8,true,29,250,false,false,0,true,
2033,blindriveronsupercharger,"Blind River, ON",OPEN,190 Trans-Canada Hwy,Blind River,ON,P0R 1B0,101,Canada,100,North America,46.185186,-82.927111,2019-12-12,6,true,189,250,false,false,0,true,
2054,washingtonsupercharger,"Washington - Wisconsin Ave NW, DC",OPEN,1855 Wisconsin Ave NW,Washington,DC,20007,100,USA,100,North America,38.91655,-77.066175,2020-03-06,8,true,51,72,false,false,0,true,
2020,hamyangsupercharger,"Hamyang, South Korea",OPEN,경상남도 함양군 함양읍 고운로 298,함양군,Gyeongsang,,137,South Korea,102,Asia Pacific,35.524635,127.75314,2019-06-28,6,true,180,120,false,false,0,false,
1973,sanpedrogarzagarciasupercharger,"San Pedro Garza Garcia, Mexico",OPEN,555 Río Missouri San Pedro Garza García,San Pedro Garza García,Nuevo León,66220,131,Mexico,100,North America,25.659054,-100.354133,2019-05-21,8,true,603,72,false,false,0,false,
276,nimessupercharger,"Nimes, France",OPEN,152 rue Claude Nicolas Ledoux,Nimes,,30900,110,France,101,Europe,43.816537,4.345114,2014-07-11,8,true,32,150,false,false,0,false,
643,oxfordsupercharger,"Oxford, UK",OPEN,"Wheatley services, London road by M40, interchange 8A",Oxford,,OX33 1JL,108,United Kingdom,101,Europe,51.7374,-1.0948,2015-07-20,16,true,73,150,false,false,0,true,
900,bandonsupercharger,"Bandon, OR",OPEN,44 Michigan Ave NE,Bandon,OR,97411,100,USA,100,North America,43.121854,-124.398942,2016-11-04,8,true,23,150,false,false,0,true,
867,coralvillesupercharger,"Coralville, IA",OPEN,1914 8th St,Coralville,IA,52241,100,USA,100,North America,41.680372,-91.591467,2016-09-29,8,true,205,150,false,false,0,true,
782,sulphurspringstxsupercharger,"Sulphur Springs, TX",OPEN,300 W Tomlinson Street St,Sulphur Springs,TX,75482,100,USA,100,North America,33.137172,-95.603239,2016-06-29,8,true,151,150,false,false,0,true,
1790,macongarivergatesupercharger,"Macon - Tom Hill Sr Rd, GA",OPEN,265 Tom Hill Sr Rd,Macon,GA,31210,100,USA,100,North America,32.897259,-83.689432,2018-12-23,10,true,113,150,false,false,0,true,
2048,tarquiniasupercharger,"Tarquinia, Italy",OPEN,Km 83 SS 1 Via Aurelia,Tarquinia,,01016,113,Italy,101,Europe,42.1831722,11.7879767,2019-07-10,10,true,39,150,false,false,0,true,
384,plantationsupercharger,"Plantation, FL",OPEN,813 S University Dr,Plantation,FL,33324,100,USA,100,North America,26.108614,-80.252268,2015-12-19,16,true,1,150,false,false,0,true,
1964,watsonvillecasupercharger,"Watsonville, CA",OPEN,1415 Main St,Watsonville,CA,95076,100,USA,100,North America,36.916349,-121.773512,2019-07-24,14,true,15,72,false,false,0,true,
2036,fairfieldctssupercharger,"Fairfield - Southbound, CT",OPEN,267 Round Hill Rd,Fairfield,CT,06824,100,USA,100,North America,41.148076,-73.255582,2019-12-20,8,true,14,250,false,false,0,true,
1969,philadelphiacentercitysupercharger,"Philadelphia - City Center, PA",OPEN,1118 Market St,Philadelphia,PA,19107,100,USA,100,North America,39.951276,-75.158667,2019-05-26,6,true,14,72,false,false,0,true,
603,brennerosupercharger,"Brennero, Italy",OPEN,by Plessi museum at the Brenner pass,Brennero,,,113,Italy,101,Europe,46.99533,11.502136,2015-06-26,16,true,1371,150,false,false,0,true,
1482,custersupercharger,"Custer, SD",OPEN,800 Mount Rushmore Rd,Custer,SD,57730,100,USA,100,North America,43.767498,-103.594306,2018-05-11,8,true,1615,150,false,false,0,true,
2010,taoyuantaimaisupercharger,"Taoyuan City - Taimao Shopping Center, Taiwan",OPEN,蘆竹區南崁路一段112號1樓,Taoyuan City,,,133,Taiwan,102,Asia Pacific,25.053926,121.287869,2019-06-25,8,true,62,120,false,false,0,true,
2032,osoyoosbcsupercharger,"Osoyoos, BC",OPEN,8502 74th Ave,Osoyoos,BC,V0H 1V3,101,Canada,100,North America,49.03169,-119.466928,2021-11-10,8,true,289,250,false,false,0,true,
2067,MontecitoCAsupercharger,"Montecito, CA",OPEN,1595 S Jameson Ln,Santa Barbara,CA,93108,100,USA,100,North America,34.420561,-119.627239,2021-09-04,8,true,3,72,false,false,0,true,
1036,cagnessurmersupercharger,"Cagnes-sur-Mer, France",OPEN,119 Avenue des Alpes,Cagnes-sur-Mer,,06800,110,France,101,Europe,43.666446,7.127372,2017-02-15,4,true,31,125,false,false,0,true,
1971,henriettatxsupercharger,"Henrietta, TX",OPEN,237 Frontage Rd,Henrietta,TX,76365,100,USA,100,North America,33.80051,-98.196588,2019-10-05,12,true,266,150,false,false,0,true,
1454,poysdorfsupercharger,"Poysdorf, Austria",OPEN,Am Golfplatz,Poysdorf,,,102,Austria,101,Europe,48.676647,16.622998,2017-12-19,6,true,234,125,false,false,0,false,
1509,sedonaazsupercharger,"Sedona, AZ",OPEN,7000 AZ-179,Sedona,AZ,86351,100,USA,100,North America,34.775559,-111.764099,2018-04-23,14,true,1232,72,false,false,0,true,
1797,philadelphiasupercharger,"Philadelphia - North 20th St, PA",OPEN,420 N 20th St,Philadelphia,PA,19130,100,USA,100,North America,39.962023,-75.172049,2018-12-21,10,true,17,72,false,false,0,true,"Weekdays 6am-8pm, Weekends 7am-6pm"
1589,cnsc8198,"Lianyungang - Sofitel, China",OPEN,7 Middle Hailian Road,Lianyungang,Jiangsu,,115,China,102,Asia Pacific,34.598236,119.185715,2018-04-24,6,true,8,120,false,false,0,false,
2011,deepriverontariosupercharger,"Deep River, ON",OPEN,33277 HWY 17,Deep River,ON,K0J 1P0,101,Canada,100,North America,46.099683,-77.499963,2019-12-24,6,true,144,250,false,false,0,true,
1555,portagelaprariemanitobasupercharger,"Portage la Prairie, MB",OPEN,2100 Saskatchewan Ave,Portage la Prairie,MB,R1N 3G3,101,Canada,100,North America,49.971959,-98.318732,2019-12-12,6,true,256,250,false,false,0,true,
1465,carlsbadsupercharger,"Carlsbad, CA",OPEN,7710 El Camino Real,Carlsbad,CA,92009,100,USA,100,North America,33.084189,-117.266384,2018-09-28,26,true,25,72,false,false,0,true,
3905,,"Minocqua, WI",PERMIT,8700 Blumenstein Rd,Minocqua,WI,54548,100,USA,100,North America,45.887409,-89.720831,,8,true,487,250,false,false,118,true,
1486,northhalstedsupercharger,"Chicago - North Halsted, IL",OPEN,1457 N Halsted St,Chicago,IL,60642,100,USA,100,North America,41.908043,-87.647839,2018-08-02,10,true,181,72,false,false,0,true,
1518,berrynswsupercharger,"Berry, NSW",OPEN,"Silos Estate, B640 Princes Hwy",Berry,NSW,2535,116,Australia,102,Asia Pacific,-34.807884,150.63719,2019-06-05,6,true,29,120,false,false,0,true,
1493,whistlerbcsupercharger,"Whistler, BC",OPEN,4599 Chateau Blvd,Whistler,BC,V0N 1B4,101,Canada,100,North America,50.117555,-122.944736,2018-01-29,10,true,682,72,false,false,0,true,
439,mogendorfdesupercharger,"Mogendorf, Germany",OPEN,Im Reimersheck 3,Mogendorf,,56424,103,Germany,101,Europe,50.482676,7.75006,2015-03-10,12,true,315,150,false,false,0,true,
1507,atalayadelcanavatesupercharger,"Atalaya del Cañavate, Spain",OPEN,Área 175,Atalaya del Cañavate,,16710,117,Spain,101,Europe,39.538687,-2.254555,2018-07-04,10,true,818,150,false,false,0,true,
1117,sangiovanniteatinosupercharger,"San Giovanni Teatino, Italy",OPEN,280 Via Pietro Nenni,San Giovanni Teatino,,66020,113,Italy,101,Europe,42.399194,14.16396,2017-05-31,8,true,23,150,false,false,0,false,
475,veronasupercharger,"Verona, Italy",OPEN,"Verona Crowne Plaza, Via Belgio 16",Verona,,37135,113,Italy,101,Europe,45.412326,10.970212,2014-12-11,10,true,61,150,false,false,0,true,
1499,chicagosouthcanalsupercharger,"Chicago - South Canal Street, IL",OPEN,1100 South Canal St,Chicago,IL,60607,100,USA,100,North America,41.869126,-87.639971,2018-02-02,14,true,181,72,false,false,0,true,
2248,warsawsupercharger,"Warsaw, Poland",OPEN,"Belwederska 23 (Regent Warsaw Hotel, level -5)",Warsaw,,00-001,119,Poland,101,Europe,52.207827,21.029574,2020-01-16,2,true,88,120,false,false,0,false,
1891,indianapolisdowntownsupercharger,"Indianapolis - Capitol Avenue, IN",OPEN,109 S Capitol Ave,Indianapolis,IN,46225,100,USA,100,North America,39.765443,-86.161222,2019-03-20,12,true,217,72,false,false,0,true,
1498,broadwaynswsupercharger,"Sydney - Broadway, NSW",OPEN,"Broadway Shopping Centre, 1 Bay St",Ultimo,NSW,2007,116,Australia,102,Asia Pacific,-33.883503,151.194433,2018-02-19,8,true,14,120,false,false,0,true,
952,skjakbismosupercharger,"Skjåk - Bismo, Norway",OPEN,8 Skeimoplassen,Bismo,,2690,105,Norway,101,Europe,61.883135,8.267249,2016-11-16,18,true,396,250,false,false,0,true,
1333,owensoundsupercharger,"Owen Sound, ON",OPEN,1555 18th Ave,Owen Sound,ON,N4K 5N7,101,Canada,100,North America,44.573404,-80.912257,2018-03-23,8,true,225,120,false,false,0,true,
1501,fishersinsupercharger,"Fishers, IN",OPEN,9 Municipal Dr,Fishers,IN,46038,100,USA,100,North America,39.957683,-86.016131,2018-03-17,10,true,249,72,false,false,0,true,
2577,lovosicesupercharger,"Lovosice, Czech Republic",OPEN,Siřejovická 233,Lovosice,,410 02,123,Czech Republic,101,Europe,50.511472,14.052583,2021-05-27,8,true,154,250,false,false,0,true,
1485,losgatossupercharger,"Los Gatos, CA",OPEN,192 Saratoga Los Gatos Rd,Los Gatos,CA,95030,100,USA,100,North America,37.229926,-121.979384,2018-09-24,20,true,116,72,false,false,0,true,
3912,,"Sanford, FL",PERMIT,1201 WP Ball Blvd,Sanford,FL,32771,100,USA,100,North America,28.7993336,-81.3381188,,12,true,17,250,false,false,113,true,
3911,vaterstettensupercharger,"Vaterstetten, Germany",OPEN,Am Lerchenfeld 4,Vaterstetten,,85599,103,Germany,101,Europe,48.146661193201865,11.790340101642,2022-02-02,18,true,525,250,false,false,0,true,
3861,SalisburyMDSupercharger,"Salisbury - N Salisbury Blvd, MD",OPEN,2740 Ocean Hwy,Salisbury,MD,21801,100,USA,100,North America,38.420772,-75.56579,2022-03-13,8,true,14,250,false,false,0,true,
1489,downeysupercharger,"Downey - Lakewood Blvd, CA",OPEN,9588 Lakewood Blvd,Downey,CA,90240,100,USA,100,North America,33.953335,-118.112914,2018-05-24,12,true,42,72,false,false,0,true,
1512,tucsoneastskylinedrsupercharger,"Tucson - East Skyline Drive, AZ",OPEN,2905 E Skyline Dr,Tucson,AZ,85718,100,USA,100,North America,32.32555,-110.930936,2018-04-29,10,true,842,72,false,false,0,true,
1802,zhengzhouhightechnewdistrictsupercharger,"Zhengzhou - High Tech New District, China",OPEN,The intersection of Lian Huo high speed and Zhongzhou,Zhengzhou,Henan,,115,China,102,Asia Pacific,34.843483,113.693184,2018-12-11,10,true,89,120,false,false,0,false,
1920,wuxihualuxehotelsupercharger,"Wuxi - Hualuxe Hotel, China",OPEN,15 6th Financial Street,Wuxi,Jiangsu,214000,115,China,102,Asia Pacific,31.47987581,120.30690575,2019-04-03,8,true,5,120,false,false,0,false,
1750,victoriabcsupercharger,"Victoria, BC",OPEN,3625 Douglas St,Victoria,BC,V8Z 0B9,101,Canada,100,North America,48.456647,-123.376329,2018-12-08,16,true,24,72,false,false,0,true,
1803,shanghaiomallsupercharger,"Shanghai - Omall, China",OPEN,2688 Chenxing Road,Shanghai,Shanghai,201100,115,China,102,Asia Pacific,31.094776,121.503914,2018-12-11,10,true,3,120,false,false,0,false,
